Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
39	1.8022012829780578	201786	5174	1995.7570133458307	-1494.7476	148.52078	-1217.2686	-1785.2214	199.0	0.0	1014
40	1.8444504976272582	206960	5174	2041.3980421275483	-1493.5497	148.77396	-1177.0415	-1752.1597	199.0	0.0	1040
41	2.0022480924924215	212134	5174	546.501864288275	-1482.7134	138.59067	-1120.3936	-1691.3816	199.0	0.0	1066
42	2.0452645301818846	217308	5174	2004.9919298011234	-1397.3693	131.82124	-1148.0049	-1648.9297	199.0	0.0	1092
43	2.0888411084810894	222482	5174	1979.2316432946188	-1488.8723	138.61687	-1118.9922	-1654.21	199.0	0.0	1118
44	2.13297833998998	227656	5174	1954.0256627995836	-1480.7031	130.47757	-1252.6057	-1646.3064	199.0	0.0	1144
45	2.1765531420707704	232830	5174	1979.249875210009	-1465.2454	129.50424	-1231.3884	-1652.3857	199.0	0.0	1170
46	2.2195061842600503	238004	5174	2007.91466829708	-1450.9495	115.68613	-1250.5254	-1648.2465	199.0	0.0	1196
47	2.2625033855438232	243178	5174	2005.8438480561883	-1458.1155	142.15773	-1234.4617	-1651.7178	199.0	0.0	1222
48	2.305332891146342	248352	5174	2013.7058061326486	-1443.0123	157.58185	-1207.3933	-1646.6799	199.0	0.0	1248
49	2.3480794270833334	253526	5174	2017.647561055204	-1411.6866	160.71036	-1169.5515	-1649.3674	199.0	0.0	1274
50	2.3911422292391458	258700	5174	2002.8136328066994	-1398.0852	167.7711	-1149.3925	-1648.8599	199.0	0.0	1300
51	2.435130941867828	263874	5174	1960.5607127692444	-1420.5314	164.30403	-1155.3324	-1650.9939	199.0	0.0	1326
52	2.478015132745107	269048	5174	2011.2056120507027	-1522.5718	127.27075	-1259.3196	-1651.0686	199.0	0.0	1352
53	2.520653609434764	274222	5174	2022.7006653438827	-1406.804	172.64854	-1066.3694	-1645.0394	199.0	0.0	1378
54	2.5631866097450255	279396	5174	2027.762280455615	-1463.9908	166.83755	-1007.7805	-1648.1328	199.0	0.0	1404
55	2.6069755792617797	284570	5174	1969.5812623516722	-1435.7135	149.82266	-1221.305	-1652.2888	199.0	0.0	1430
56	2.650688624382019	289744	5174	1972.977939275276	-1498.5574	120.84436	-1246.3208	-1652.9039	199.0	0.0	1456
57	2.6942725658416746	294918	5174	1978.8217846365842	-1503.1277	146.85934	-1220.076	-1650.2183	199.0	0.0	1482
58	2.737797224521637	300092	5174	1981.564623950828	-1424.9669	131.841	-1211.9419	-1649.4668	199.0	0.0	1508
59	2.7814841707547506	305266	5174	1974.2298628831215	-1502.365	128.75221	-1237.1074	-1652.3134	199.0	0.0	1534
60	2.824820319811503	310440	5174	1990.179833926453	-1478.9344	139.2727	-1217.0264	-1653.2705	199.0	0.0	1560
61	2.9858906428019205	315614	5174	535.3981321127727	-1448.0944	123.528656	-1206.6626	-1651.9221	199.0	0.0	1586
62	3.029109740257263	320788	5174	1995.5694538405694	-1459.7391	134.41493	-1216.6567	-1652.1602	199.0	0.0	1612
