Iteration	Time	Timesteps	TimestepsThisBatch	fps	MeanReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Episodes
12	0.618256930510203	60517	5001	1647.0887140848733	-138.40488	62.630222	-36.816036	-339.20212	94.35849056603773	20.481095139151314	682
13	0.6692446827888489	65543	5026	1643.1144579782929	-133.82394	45.415306	-62.707935	-264.61868	89.75	16.703560356146486	738
14	0.7205631136894226	70570	5027	1632.8446496620745	-138.41635	84.18642	-17.81186	-428.73764	88.19298245614036	19.100324785050883	795
15	0.7724150101343791	75595	5025	1615.395185294986	-143.86014	64.73177	-33.056168	-325.8499	93.05555555555556	18.89093126213256	849
16	0.8235843261082967	80596	5001	1629.1145044037407	-111.23271	57.847843	38.582687	-282.72668	90.92727272727272	20.709992797026572	904
17	0.8757224400838216	85689	5093	1628.2595941636423	-132.6263	76.494354	17.472183	-438.39487	94.31481481481481	19.725734342124674	958
18	0.9280759334564209	90695	5006	1593.8703902926777	-133.45105	72.415504	-32.420837	-413.8875	100.12	25.104294453340053	1008
19	0.979460867245992	95758	5063	1642.415029395739	-116.55916	52.546066	-49.78415	-317.80566	90.41071428571429	19.845633547920997	1064
20	1.0331495920817058	100867	5109	1586.1944836904806	-113.348114	62.89782	7.0856476	-369.28583	96.39622641509433	24.2038041783405	1117
21	1.2992543856302896	105894	5027	314.8587596485083	-122.342	76.17353	30.06166	-325.96655	102.59183673469387	25.015846706084606	1166
22	1.3521737694740295	110937	5043	1588.4785265753305	-111.766106	63.150078	2.7151947	-308.6239	100.86	19.316324702178726	1216
23	1.4056893984476726	115942	5005	1558.9372473386293	-119.72997	72.84248	-23.741806	-313.67926	102.14285714285714	19.75461713015931	1265
24	1.460806667804718	121074	5132	1552.045250003515	-119.319664	82.81194	27.578445	-358.3662	106.91666666666667	24.2167584306589	1313
25	1.5180309931437175	126153	5079	1479.4774478493691	-114.41674	86.08779	11.645271	-344.12753	115.43181818181819	29.404234178146957	1357
26	1.5893119692802429	131218	5065	1184.3993647864115	-106.29393	65.733696	-3.4788513	-284.44897	123.53658536585365	140.82130131984098	1398
27	1.6459543029467265	136237	5019	1477.0129862311724	-115.102234	75.39757	30.511688	-290.28156	125.475	30.32242363334435	1438
28	1.7034478942553202	141342	5105	1480.0453001132503	-99.585846	64.88813	-23.936493	-262.68182	118.72093023255815	28.151025906701584	1481
29	1.7808599829673768	146369	5027	1082.404310650453	-101.54843	98.255295	44.820793	-469.95694	162.16129032258064	158.01226917944786	1512
30	1.8692078987757366	151502	5133	968.4233116694867	-84.41497	64.513176	46.104774	-247.9944	146.65714285714284	149.10474608852147	1547
31	1.9302206754684448	156568	5066	1383.9565290452913	-92.61241	64.36658	4.303482	-237.6377	144.74285714285713	46.318982752920064	1582
32	1.9908831636110942	161578	5010	1376.623893977205	-94.0247	89.105995	24.529074	-322.47552	147.35294117647058	44.735748537739184	1616
33	2.0761194984118143	166648	5070	991.4426968504891	-71.73646	72.73079	22.415054	-343.94873	174.82758620689654	162.15596344377997	1645
34	2.1397966583569845	171733	5085	1331.0736806209902	-74.588715	49.199795	-1.4629488	-210.62622	158.90625	44.6761677064797	1677
35	2.2196131030718487	176842	5109	1066.923417781739	-49.885	40.143433	64.88785	-127.76908	182.46428571428572	161.50419767717165	1705
36	2.3254276196161907	181854	5012	789.4826012534918	-40.664803	32.96677	9.555756	-110.665726	217.91304347826087	244.00942837156003	1728
37	2.3904116272926332	187055	5201	1334.0610995372679	-44.57858	62.80786	25.098522	-210.92334	157.6060606060606	39.59181074945385	1761
38	2.477035888036092	192110	5055	972.6686410090846	-50.27663	44.89032	34.54947	-162.17867	194.42307692307693	166.54779241936325	1787
39	2.5579078634579977	197213	5103	1051.7450440519976	-26.185322	37.647972	54.500786	-116.2548	196.26923076923077	166.7687384679081	1813
40	2.654184321562449	202378	5165	894.1856687211514	-34.520535	53.60081	23.541332	-157.94362	234.77272727272728	177.93970680036074	1835
41	2.946210265159607	207612	5234	298.7260887131956	-29.28102	61.592064	33.399014	-206.064	402.61538461538464	333.38209505277143	1848
42	3.1257032831509908	212999	5387	500.22640866481413	-103.55695	97.8321	5.140789	-299.48672	598.5555555555555	310.5168133258241	1857
43	3.2969080845514935	218269	5270	513.0501690543921	-47.48893	107.09532	49.505703	-351.5115	527.0	363.08125812275136	1867
44	3.436974847316742	223630	5361	638.0053956326763	-41.295464	82.23523	35.67951	-229.24815	487.3636363636364	347.27020465528324	1878
45	3.5939014037450154	229115	5485	582.5603958879706	-105.009995	120.61763	15.196508	-298.70392	548.5	393.87923276049986	1888
46	3.720528296629588	234470	5355	704.8594279103585	-104.17742	82.41137	9.001139	-222.7228	595.0	290.12717517974386	1897
47	3.874034293492635	239930	5460	592.8372807410165	-25.830582	48.882042	29.24324	-148.08365	455.0	331.03448964319915	1909
48	4.068318140506745	245184	5254	450.7314147899702	-32.255077	54.661	51.309666	-120.46411	583.7777777777778	382.8091424015012	1918
49	4.231872296333313	250652	5468	557.2206390883629	-9.74002	50.19446	53.749744	-145.31921	455.6666666666667	365.07038895107456	1930
50	4.382967813809713	255852	5200	573.6165254010505	-20.30285	68.0002	56.31059	-190.46588	433.3333333333333	334.48775097984617	1942
51	4.502048965295156	260941	5089	712.2974062102667	7.416753	48.71919	59.229973	-171.09824	267.8421052631579	269.56636975118215	1961
52	4.60448671579361	266080	5139	836.1654477702872	14.203176	27.016058	62.767212	-50.87255	244.71428571428572	234.11375803373934	1982
53	4.751474237442016	271717	5637	639.1995385859749	11.374953	38.888863	93.8437	-45.596115	296.6842105263158	306.68688861023935	2001
54	4.863488161563874	277197	5480	815.4340927637381	16.360847	19.527525	58.36595	-22.26381	249.0909090909091	242.30426197634418	2023
55	5.0321104526519775	283057	5860	579.2270970940871	5.209161	27.877974	46.38571	-37.698006	418.57142857142856	368.9498057780671	2037
56	5.232354430357615	288860	5803	483.012939927767	21.157711	24.930708	50.892643	-44.187477	644.7777777777778	397.1995797742484	2046
57	5.38246967792511	294129	5269	585.0206118770808	0.9353977	37.909626	73.49367	-51.388206	585.4444444444445	371.34832737864	2055
58	5.59063081741333	299414	5285	423.1619517846638	13.863773	19.617397	35.664375	-27.228745	880.8333333333334	264.2286993412252	2061
59	5.7654542048772175	304646	5232	498.80871362141613	2.751311	49.271893	73.03215	-67.92632	747.4285714285714	329.9860850498557	2068
60	5.93105400800705	309755	5109	514.2100269699495	33.07748	7.592849	42.86161	23.036873	851.5	329.82002668121896	2074
61	6.638208134969076	315053	5298	124.86785108060363	25.691885	40.45514	59.07109	-74.78252	529.8	385.92558868258527	2084
62	6.808606310685476	320467	5414	529.5665603295165	-4.289734	50.2948	55.508713	-80.1662	773.4285714285714	357.10896982088065	2091
63	6.967521496613821	325642	5175	542.7643676992544	41.180973	60.901974	173.14124	-57.072952	646.875	395.1067695889302	2099
64	7.126883494853973	331448	5806	607.2352379494479	22.334286	45.457077	95.472015	-103.23859	414.7142857142857	372.7809445948937	2113
65	7.273446547985077	336633	5185	589.6474966696625	37.115776	50.116066	103.990005	-91.71234	518.5	392.79339352896454	2123
66	7.407867634296418	341713	5080	629.8913640963302	46.179764	25.416344	129.96664	25.420692	338.6666666666667	331.5261008662146	2138
67	7.560528532663981	346919	5206	568.3861866065484	51.993732	32.85731	108.17871	2.0909004	520.6	391.7188277323417	2148
68	7.742347745100657	352338	5419	496.758523136013	57.547234	27.997099	95.84204	14.192932	774.1428571428571	355.5789759860182	2155
69	7.917775015036265	357969	5631	534.9930872139644	18.631506	60.689125	89.61871	-80.32277	703.875	381.1241390610151	2163
70	8.047626769542694	363069	5100	654.6281361728834	45.291767	68.23227	236.1843	-30.050854	392.3076923076923	335.91010349963585	2176
71	8.198942164580027	368502	5433	598.4440960733245	42.22872	70.85912	184.75278	-53.18998	493.90909090909093	385.28441785858416	2187
72	8.391708358128865	374433	5931	512.8165611327968	46.8847	58.94863	168.68497	-35.58413	539.1818181818181	388.79202624207903	2198
73	8.572069104512533	380117	5684	525.2561753957814	71.74078	41.99508	118.74646	-16.412376	710.5	373.13067416121123	2206
74	8.748521161079406	385596	5479	517.5372978942764	70.03341	38.916843	123.430695	7.1524277	782.7142857142857	342.01157636452444	2213
75	8.92533544699351	391478	5882	554.4642103318529	72.61213	26.738424	116.27896	26.710129	588.2	411.5810491264145	2223
76	9.076642223199208	397127	5649	622.2739343625818	44.85047	26.685379	94.698074	-1.8360901	627.6666666666666	416.28409102972506	2232
77	9.21569436788559	402237	5110	612.5133921705007	79.35339	67.58177	225.04065	-7.1858673	638.75	382.08302435465515	2240
78	9.364216756820678	407409	5172	580.4019370864294	91.203156	34.049496	127.99014	30.43232	862.0	306.3413129174712	2246
79	9.503873181343078	412480	5071	605.2025587091692	63.118374	106.27931	244.89954	-114.449005	633.875	319.2222726800246	2254
80	9.684301769733429	418301	5821	537.7210614689509	82.66351	66.35893	208.93759	19.354156	831.5714285714286	271.17883247715605	2261
81	10.391866211096445	423805	5504	129.64790104525736	147.14157	96.782135	246.36029	13.548212	688.0	268.1119169302252	2269
82	10.572843007246654	429681	5876	541.1528641607132	85.11099	80.624054	281.41125	17.110748	734.5	352.98831425416904	2277
83	10.713257718086243	435323	5642	669.7051492859302	170.6746	88.69534	278.06927	-9.523727	512.9090909090909	234.38059745382066	2288
84	10.858073556423188	440754	5431	625.076594220385	125.1002	99.67445	250.52206	-15.270544	543.1	269.32265036569055	2298
85	11.020491298039754	446728	5974	613.0469101489216	117.16011	100.43448	251.88135	-32.047455	543.0909090909091	272.94803186535995	2309
86	11.165139357248941	451759	5031	579.7167607785846	132.80185	95.1047	258.0136	21.375633	628.875	304.2381622594378	2317
87	11.316191053390503	457149	5390	594.7405958197656	90.86308	78.5178	242.80261	10.990387	673.75	352.760099075845	2325
88	11.448755864302317	462235	5086	639.4583111522251	119.073135	96.16836	259.6845	-2.5098572	565.1111111111111	324.407646315025	2334
89	11.588511097431184	467359	5124	611.0936850299657	122.0448	90.74744	258.89624	15.029648	569.3333333333334	314.6299413596868	2343
90	11.733255807558695	472777	5418	623.8852215913382	143.08755	93.90896	252.76157	-2.3510513	677.25	273.5474136233059	2351
91	11.847471336523691	477990	5213	760.7277950907537	98.96125	109.266136	258.71136	-25.930428	372.35714285714283	236.6095660253276	2365
92	11.973715392748515	483085	5095	672.6746894141107	92.63472	94.263176	279.07028	-45.595898	509.5	345.54022920638346	2375
93	12.106531703472138	488610	5525	693.3351173197456	58.604797	96.691605	254.79672	-44.72393	460.4166666666667	330.7739556286471	2387
94	12.24069306453069	493724	5114	635.3285054536755	109.110664	101.2628	269.1084	-10.83036	426.1666666666667	304.98656618866926	2399
95	12.352787085374196	499136	5412	804.7268504713892	46.889473	84.19665	276.3513	-63.54886	300.6666666666667	273.85214989114104	2417
96	12.48004857301712	504581	5445	713.1857150164507	63.37601	68.28503	224.60483	-28.706867	363.0	342.0541867404442	2432
97	12.596938939889272	509641	5060	721.5145075280735	45.866913	61.546185	231.4302	-22.723377	316.25	330.3247455156819	2448
98	12.698839751879374	514748	5107	835.3414396156144	51.16944	73.80911	245.347	-17.175663	268.7894736842105	252.2696091063495	2467
99	12.851751899719238	520409	5661	617.0473677528989	72.256	40.384277	144.55545	6.074703	629.0	413.9433670335969	2476
100	12.978557046254476	525454	5045	663.124417168378	111.501434	102.09952	280.60736	7.457527	458.6363636363636	309.2937035267972	2487
